time,car_id,type,x,y,zone_id,None
89,63,van,1312.5,688,2,-1
89,81,van,1990.5,744,2,-1
89,91,van,1739,646,2,-1
90,1,van,982,737.5,2,-1
90,2,van,949.5,652,2,-1
90,7,van,1502.5,742,2,-1
90,21,van,1150.5,634.5,2,-1
90,55,van,426.5,996,1,-1
90,63,van,1306,687,2,-1
90,81,van,1984.5,744,2,-1
90,91,van,1730.5,646,2,-1
91,1,van,974.5,737,2,-1
91,2,van,943,651,2,-1
91,7,van,1495.5,741,2,-1
91,21,van,1142.5,633.5,2,-1
91,55,van,433,997,1,-1
91,63,van,1299,687.5,2,-1
91,81,van,1978.5,743.5,2,-1
91,91,van,1721.5,645.5,2,-1
92,1,van,965.5,736,2,-1
92,2,van,936.5,651,2,-1
92,7,van,1488.5,742,2,-1
92,21,van,1133,633.5,2,-1
92,55,van,441,997,1,-1
92,63,van,1291.5,686.5,2,-1
92,81,van,1972,743,2,-1
92,91,van,1714,645,2,-1
93,1,van,958.5,736,2,-1
93,2,van,929,652,2,-1
93,7,van,1483,742,2,-1
93,21,van,1126,633.5,2,-1
93,55,van,448,996,1,-1
93,63,van,1285.5,687,2,-1
93,81,van,1965.5,743,2,-1
94,1,van,950.5,736.5,2,-1
94,2,van,923,652.5,2,-1
94,7,van,1473.5,741.5,2,-1
94,21,van,1119.5,633,2,-1
94,55,van,457,995,1,-1
94,63,van,1279.5,687.5,2,-1
94,81,van,1958.5,744.5,2,-1
95,1,van,941.5,736.5,2,-1
95,2,van,917.5,653,2,-1
95,7,van,1466.5,741.5,2,-1
95,21,van,1114,633,2,-1
95,55,van,467.5,996,1,-1
95,63,van,1274.5,687.5,2,-1
95,81,van,1951.5,744.5,2,-1
96,1,van,931.5,736.5,2,-1
96,2,van,912,652.5,2,-1
96,7,van,1460,742,2,-1
96,21,van,1105.5,633,2,-1
96,55,van,477,996,1,-1
96,63,van,1266.5,687.5,2,-1
97,1,van,923,736,2,-1
97,2,van,904.5,653,2,-1
97,7,van,1454.5,743,2,-1
97,21,van,1098,633,2,-1
97,55,van,482.5,995.5,1,-1
97,63,van,1259.5,687,2,-1
98,1,van,916,736.5,2,-1
98,2,van,899,652.5,2,-1
98,7,van,1447.5,743,2,-1
98,21,van,1089.5,632.5,2,-1
98,55,van,490.5,995.5,1,-1
98,63,van,1252.5,687.5,2,-1
98,100,van,1931,745.5,2,-1
98,101,van,1664,645,2,-1
99,1,van,907.5,735,2,-1
99,2,van,893,654,2,-1
99,7,van,1439.5,741,2,-1
99,21,van,1082.5,632,2,-1
99,55,van,498.5,996.5,1,-1
99,63,van,1246,688.5,2,-1
99,100,van,1925.5,746,2,-1
99,101,van,1654,643.5,2,-1
100,1,van,899,735.5,2,-1
100,2,van,887,654,2,-1
100,7,van,1433,740,2,-1
100,21,van,1075.5,630.5,2,-1
100,55,van,506.5,996.5,1,-1
100,63,van,1240,688,2,-1
100,100,van,1916.5,745,2,-1
100,101,van,1643.5,642.5,2,-1
101,1,van,891,735.5,2,-1
101,2,van,881,655,2,-1
101,7,van,1425.5,742,2,-1
101,21,van,1067,630,2,-1
101,55,van,511.5,997,1,-1
101,63,van,1232.5,688.5,2,-1
101,100,van,1909,745.5,2,-1
101,101,van,1635,643,2,-1
102,1,van,884,735.5,2,-1
102,2,van,877,654.5,2,-1
102,7,van,1419.5,742,2,-1
102,21,van,1059.5,630,2,-1
102,55,van,519.5,997.5,1,-1
102,63,van,1225,687.5,2,-1
102,100,van,1901.5,744,2,-1
103,1,van,876.5,737,2,-1
103,2,van,871,655.5,2,-1
103,7,van,1412.5,742,2,-1
103,21,van,1051.5,630.5,2,-1
103,55,van,529.5,997,1,-1
103,63,van,1218.5,687,2,-1
103,100,van,1894,743.5,2,-1
103,101,van,1618,642,2,-1
104,1,van,866.5,736,2,-1
104,2,van,862.5,655,2,-1
104,7,van,1403.5,740,2,-1
104,21,van,1042.5,630.5,2,-1
104,55,van,538,997.5,1,-1
104,63,van,1211.5,687,2,-1
104,100,van,1887.5,743.5,2,-1
105,1,van,857.5,736,2,-1
105,2,van,858,655,2,-1
105,7,van,1397,740,2,-1
105,21,van,1035,629.5,2,-1
105,55,van,546,996.5,1,-1
105,101,van,1599.5,643,2,-1
106,1,van,849,734,2,-1
106,2,van,849.5,655.5,2,-1
106,7,van,1391,740,2,-1
106,21,van,1028,629.5,2,-1
106,55,van,554.5,995.5,1,-1
106,101,van,1593.5,644.5,2,-1
107,1,van,841,733,2,-1
107,2,van,843,657,2,-1
107,7,van,1383.5,740,2,-1
107,21,van,1019.5,630,2,-1
107,55,van,562.5,995.5,1,-1
107,101,van,1584,643.5,2,-1
107,105,van,1865.5,742,2,-1
108,1,van,832.5,733.5,2,-1
108,2,van,835,656.5,2,-1
108,7,van,1376,740,2,-1
108,21,van,1012,629.5,2,-1
108,55,van,570,996.5,1,-1
108,101,van,1576,643.5,2,-1
108,105,van,1859,743.5,2,-1
109,1,van,825.5,734,2,-1
109,2,van,831,655,2,-1
109,7,van,1368.5,738.5,2,-1
109,21,van,1004.5,628,2,-1
109,55,van,577,996.5,1,-1
109,105,van,1851.5,744.5,2,-1
109,106,van,1181,687.5,2,-1
110,1,van,819,734,2,-1
110,2,van,825,656.5,2,-1
110,7,van,1362,739.5,2,-1
110,21,van,997,627.5,2,-1
110,55,van,583.5,996,1,-1
110,105,van,1844,744.5,2,-1
110,106,van,1174.5,688,2,-1
111,1,van,809.5,734,2,-1
111,2,van,819,656,2,-1
111,7,van,1355,741,2,-1
111,21,van,989.5,626.5,2,-1
111,55,van,592.5,995.5,1,-1
111,105,van,1836.5,744.5,2,-1
111,106,van,1167,688.5,2,-1
112,2,van,811.5,658.5,2,-1
112,7,van,1349,741,2,-1
112,21,van,982.5,625.5,2,-1
112,55,van,602,996.5,1,-1
112,105,van,1829.5,744.5,2,-1
112,106,van,1159,687.5,2,-1
113,2,van,806.5,659,2,-1
113,7,van,1339.5,741,2,-1
113,21,van,973,625.5,2,-1
113,55,van,611.5,997.5,1,-1
113,105,van,1822,744.5,2,-1
113,106,van,1152.5,687.5,2,-1
114,7,van,1331.5,740.5,2,-1
114,21,van,965,625,2,-1
114,55,van,619,998,1,-1
114,105,van,1814,744,2,-1
114,106,van,1148.5,687.5,2,-1
115,7,van,1325,740.5,2,-1
115,21,van,955.5,625,2,-1
115,55,van,627,997,1,-1
115,105,van,1806.5,744,2,-1
115,106,van,1142,687.5,2,-1
115,113,van,1517,639,2,-1
116,7,van,1319,739.5,2,-1
116,21,van,948,624.5,2,-1
116,55,van,634.5,997.5,1,-1
116,105,van,1800.5,744,2,-1
116,106,van,1135,688,2,-1
116,113,van,1507.5,638.5,2,-1
117,7,van,1311,739,2,-1
117,21,van,939.5,623.5,2,-1
117,55,van,642,997,1,-1
117,105,van,1793,744.5,2,-1
117,106,van,1127.5,687,2,-1
117,113,van,1498.5,638.5,2,-1
118,7,van,1303.5,739,2,-1
118,21,van,932.5,622,2,-1
118,55,van,650,997.5,1,-1
118,105,van,1785,745.5,2,-1
118,106,van,1121.5,686.5,2,-1
118,113,van,1490.5,638.5,2,-1
119,7,van,1297,739,2,-1
119,21,van,925,620,2,-1
119,55,van,656.5,999,1,-1
119,105,van,1778,743.5,2,-1
119,106,van,1116.5,687,2,-1
119,113,van,1481,638.5,2,-1
120,7,van,1290,739.5,2,-1
120,21,van,916.5,620.5,2,-1
120,55,van,665.5,999,1,-1
120,105,van,1771.5,744.5,2,-1
120,106,van,1110.5,687.5,2,-1
120,113,van,1470.5,638,2,-1
121,7,van,1283,740,2,-1
121,21,van,905.5,621,2,-1
121,55,van,675,997.5,1,-1
121,105,van,1763,743.5,2,-1
121,106,van,1104,687,2,-1
121,113,van,1462.5,638,2,-1
122,7,van,1276,740,2,-1
122,21,van,897,620.5,2,-1
122,55,van,683.5,998.5,1,-1
122,105,van,1755,745,2,-1
122,106,van,1098,687,2,-1
122,113,van,1455.5,638,2,-1
123,7,van,1266.5,740,2,-1
123,21,van,889.5,619.5,2,-1
123,55,van,692.5,1000,1,-1
123,105,van,1747,744,2,-1
123,113,van,1448,637.5,2,-1
124,7,van,1260,740,2,-1
124,21,van,881.5,619.5,2,-1
124,55,van,700.5,999.5,1,-1
124,105,van,1739,743.5,2,-1
125,7,van,1254,741,2,-1
125,21,van,874,619,2,-1
125,55,van,707,999.5,1,-1
125,105,van,1734,742.5,2,-1
126,7,van,1247.5,740.5,2,-1
126,21,van,865,619,2,-1
126,55,van,713.5,1000,1,-1
126,105,van,1726,742.5,2,-1
126,124,van,1421.5,635.5,2,-1
127,7,van,1238,739,2,-1
127,21,van,856.5,618.5,2,-1
127,55,van,720.5,999,1,-1
127,105,van,1719,742,2,-1
128,7,van,1231,739.5,2,-1
128,21,van,848.5,618.5,2,-1
128,55,van,729.5,1000,1,-1
128,105,van,1713.5,743,2,-1
128,125,van,1056,687.5,2,-1
129,7,van,1224.5,740,2,-1
129,21,van,839,618.5,2,-1
129,55,van,739.5,1001,1,-1
129,58,van,2196.5,743,2,-1
129,105,van,1706.5,743,2,-1
130,7,van,1218.5,740,2,-1
130,21,van,830.5,617,2,-1
130,55,van,748.5,1001,1,-1
130,58,van,2191.5,743.5,2,-1
130,128,van,1385.5,634.5,2,-1
131,7,van,1211.5,740,2,-1
131,21,van,822.5,617.5,2,-1
131,55,van,756.5,1002,1,-1
131,58,van,2187,742.5,2,-1
131,128,van,1376,635.5,2,-1
132,7,van,1201.5,738.5,2,-1
132,21,van,815.5,617.5,2,-1
132,55,truck,764.5,1001,1,-1
132,58,van,2182,744,2,-1
132,128,van,1367,636,2,-1
133,7,van,1196,737,2,-1
133,21,van,807.5,617,2,-1
133,55,van,771,1001,1,-1
133,58,van,2175,743.5,2,-1
133,128,van,1360,636,2,-1
134,7,van,1190,737.5,2,-1
134,55,van,779,1001,1,-1
134,58,van,2169,743,2,-1
134,86,van,2197,797.5,2,-1
134,128,van,1353.5,636,2,-1
135,7,van,1183,737.5,2,-1
135,55,van,785.5,1001,1,-1
135,58,van,2162.5,743.5,2,-1
135,86,van,2193,797.5,2,-1
136,7,van,1175,737.5,2,-1
136,55,van,794,1001,1,-1
136,58,van,2158,743.5,2,-1
136,86,van,2188.5,796.5,2,-1
137,7,van,1167.5,737,2,-1
137,55,van,802.5,1001.5,1,-1
137,58,van,2153,744,2,-1
137,86,van,2183,796.5,2,-1
138,7,van,1160,738,2,-1
138,55,van,812,1002.5,1,-1
138,58,van,2146,742.5,2,-1
138,86,van,2178,797,2,-1
138,137,van,1316.5,636,2,-1
139,7,van,1152.5,738,2,-1
139,55,van,819.5,1002.5,1,-1
139,58,van,2139,741.5,2,-1
139,86,van,2174.5,796,2,-1
140,7,van,1146,738,2,-1
140,55,van,828,1003,1,-1
140,58,van,2133.5,742,2,-1
140,86,van,2171.5,796,2,-1
140,137,van,1298.5,635,2,-1
140,138,van,977.5,686.5,2,-1
141,7,van,1137,737,2,-1
141,58,van,2127.5,742.5,2,-1
141,86,van,2167.5,796,2,-1
142,7,van,1130,737.5,2,-1
142,58,van,2122.5,742.5,2,-1
142,86,van,2165.5,797,2,-1
142,137,van,1280.5,635,2,-1
143,7,van,1123.5,737,2,-1
143,58,van,2118,742.5,2,-1
143,86,van,2161,796.5,2,-1
143,137,van,1270,634,2,-1
143,140,van,1598.5,741,2,-1
144,7,van,1118.5,737,2,-1
144,58,van,2110.5,741.5,2,-1
144,86,van,2149,795.5,2,-1
144,137,van,1262,634,2,-1
144,140,van,1591,740.5,2,-1
144,141,van,950.5,686,2,-1
145,7,van,1110,737,2,-1
145,58,van,2103,741,2,-1
145,86,van,2143.5,795.5,2,-1
145,137,van,1254.5,634,2,-1
145,140,van,1583,739.5,2,-1
145,141,van,943,686,2,-1
146,7,van,1102,736.5,2,-1
146,58,van,2097,741.5,2,-1
146,86,van,2137.5,796,2,-1
146,137,van,1246.5,633.5,2,-1
146,140,van,1575.5,739.5,2,-1
146,141,van,935.5,685.5,2,-1
147,7,van,1095,736,2,-1
147,58,van,2093,741.5,2,-1
147,86,van,2133,796,2,-1
147,140,van,1569.5,739.5,2,-1
147,141,van,929,685.5,2,-1
147,148,van,881.5,1003.5,1,-1
148,7,van,1085.5,736.5,2,-1
148,58,van,2087,741.5,2,-1
148,86,van,2129,795.5,2,-1
148,140,van,1562,740,2,-1
148,141,van,924,685,2,-1
149,7,van,1079.5,736.5,2,-1
149,58,van,2081.5,742.5,2,-1
149,86,van,2123.5,795.5,2,-1
149,140,van,1554,741.5,2,-1
149,141,van,918,685,2,-1
149,150,van,1218.5,633,2,-1
150,7,van,1071,736.5,2,-1
150,58,van,2073.5,740.5,2,-1
150,86,van,2116.5,794.5,2,-1
150,140,van,1545.5,743,2,-1
150,150,van,1209.5,632.5,2,-1
151,7,van,1063,737,2,-1
151,58,van,2067,740,2,-1
151,86,van,2112,795,2,-1
151,140,van,1536.5,741.5,2,-1
151,150,van,1200.5,634.5,2,-1
152,7,van,1056,737,2,-1
152,58,van,2061.5,740.5,2,-1
152,86,van,2107.5,795.5,2,-1
152,140,van,1529,740,2,-1
152,150,van,1194,635,2,-1
153,7,van,1049,737.5,2,-1
153,58,van,2056.5,741,2,-1
153,86,van,2101.5,795.5,2,-1
153,140,van,1523,740,2,-1
153,150,van,1185.5,633.5,2,-1
154,7,van,1041.5,736.5,2,-1
154,58,van,2051,741,2,-1
154,86,van,2096,795.5,2,-1
154,140,van,1515.5,740,2,-1
154,150,van,1175.5,634,2,-1
155,7,van,1033.5,736,2,-1
155,58,van,2044,741,2,-1
155,86,van,2092.5,796,2,-1
155,140,van,1507,740,2,-1
155,150,van,1165.5,635,2,-1
156,7,van,1029,735.5,2,-1
156,58,van,2038.5,741,2,-1
156,86,van,2088.5,794.5,2,-1
156,140,van,1500,739.5,2,-1
156,150,van,1156,635,2,-1
157,7,van,1022.5,736.5,2,-1
157,58,van,2033.5,741.5,2,-1
157,86,van,2082.5,793,2,-1
157,140,van,1492.5,740.5,2,-1
157,150,van,1148,632,2,-1
158,7,van,1016,736,2,-1
158,58,van,2028,742,2,-1
158,86,van,2077,793,2,-1
158,140,van,1485.5,740.5,2,-1
158,150,van,1138.5,630.5,2,-1
159,7,van,1006.5,737,2,-1
159,58,van,2024,741.5,2,-1
159,86,van,2073.5,793,2,-1
159,150,van,1130,632,2,-1
160,7,van,997.5,736.5,2,-1
160,58,van,2017.5,741.5,2,-1
160,86,van,2068,792.5,2,-1
160,150,van,1122,632,2,-1
161,7,van,990,735.5,2,-1
161,58,van,2007.5,740.5,2,-1
161,86,van,2064,792.5,2,-1
161,150,van,1113.5,632,2,-1
161,160,van,1462.5,740,2,-1
162,7,van,983.5,735,2,-1
162,58,van,2003.5,738.5,2,-1
162,86,van,2059.5,793,2,-1
162,150,van,1102.5,633,2,-1
162,160,van,1455,740.5,2,-1
163,7,van,976,735.5,2,-1
163,58,van,1996,740,2,-1
163,86,van,2056.5,792.5,2,-1
163,150,van,1092,635.5,2,-1
163,160,van,1446,740,2,-1
163,164,van,826.5,685,2,-1
163,165,truck,1156,685.5,2,-1
164,7,van,968,735.5,2,-1
164,58,van,1990.5,741,2,-1
164,86,van,2050.5,792,2,-1
164,150,van,1083.5,635.5,2,-1
164,160,van,1439,740.5,2,-1
164,164,van,821,685,2,-1
164,165,truck,1150.5,686,2,-1
164,167,van,2183,696,2,-1
165,7,van,961.5,734.5,2,-1
165,58,van,1986,742.5,2,-1
165,86,van,2047,792,2,-1
165,150,van,1074.5,635,2,-1
165,160,van,1431.5,739.5,2,-1
165,164,van,815,685,2,-1
165,165,truck,1146.5,685.5,2,-1
166,7,van,955.5,735,2,-1
166,58,van,1980.5,741.5,2,-1
166,86,van,2042,793.5,2,-1
166,150,van,1066,634,2,-1
166,160,van,1425.5,739.5,2,-1
166,164,van,808,684.5,2,-1
166,167,van,2173.5,696.5,2,-1
167,7,van,949.5,735.5,2,-1
167,58,van,1974.5,741.5,2,-1
167,86,van,2038.5,793.5,2,-1
167,149,van,201.5,1001,1,-1
167,150,van,1058.5,634,2,-1
167,164,van,801,684.5,2,-1
167,167,van,2169.5,697,2,-1
168,7,van,940.5,735,2,-1
168,58,van,1968,742,2,-1
168,86,van,2033,793.5,2,-1
168,149,van,211,999.5,1,-1
168,150,van,1050.5,632.5,2,-1
168,167,van,2167,696.5,2,-1
169,7,van,931.5,735.5,2,-1
169,58,van,1963,743,2,-1
169,86,van,2028.5,794,2,-1
169,149,van,223,1000,1,-1
169,150,van,1041.5,634,2,-1
169,167,van,2163.5,695,2,-1
170,7,van,923.5,735.5,2,-1
170,58,van,1959,743.5,2,-1
170,86,van,2024.5,794,2,-1
170,149,van,234.5,999.5,1,-1
170,150,van,1030,635,2,-1
170,167,van,2160,695,2,-1
171,7,van,917.5,735,2,-1
171,58,van,1955,743,2,-1
171,86,van,2022,793.5,2,-1
171,149,van,244.5,1000.5,1,-1
171,150,van,1023,636,2,-1
171,167,van,2154.5,695,2,-1
172,7,van,911.5,734.5,2,-1
172,58,van,1945,742.5,2,-1
172,86,van,2018,793.5,2,-1
172,149,van,254.5,1000.5,1,-1
172,150,van,1014.5,635.5,2,-1
172,167,van,2148,696,2,-1
173,7,van,903,735,2,-1
173,58,van,1938,742,2,-1
173,86,van,2014.5,794,2,-1
173,149,van,265.5,999,1,-1
173,150,van,1004.5,635,2,-1
173,167,van,2142,696,2,-1
174,7,van,895.5,735,2,-1
174,58,van,1933,742,2,-1
174,86,van,2010,794,2,-1
174,149,van,276.5,998.5,1,-1
174,150,van,995,634.5,2,-1
174,167,van,2137,695.5,2,-1
175,7,van,888.5,736,2,-1
175,58,van,1929,743,2,-1
175,149,van,286.5,998.5,1,-1
175,150,van,987,633,2,-1
175,167,van,2133,695.5,2,-1
176,7,van,882,736.5,2,-1
176,58,van,1925.5,743,2,-1
176,149,van,297,997.5,1,-1
176,150,van,978,632,2,-1
176,167,van,2128.5,695,2,-1
177,7,van,874,736,2,-1
177,58,van,1920,742.5,2,-1
177,149,van,308,998.5,1,-1
177,150,van,968.5,632,2,-1
177,167,van,2121.5,694.5,2,-1
177,180,van,2001,795,2,-1
178,7,van,864,735.5,2,-1
178,58,van,1913,742,2,-1
178,149,van,318.5,998.5,1,-1
178,150,van,959,632.5,2,-1
178,167,van,2115.5,694.5,2,-1
178,180,van,1998,796,2,-1
179,7,van,857.5,735.5,2,-1
179,58,van,1905,743,2,-1
179,149,van,328.5,998.5,1,-1
179,150,van,951,633,2,-1
179,167,van,2108.5,694.5,2,-1
179,180,van,1994,796,2,-1
179,184,van,1325.5,738.5,2,-1
180,7,van,850,736,2,-1
180,58,van,1899.5,741.5,2,-1
180,149,van,339,998.5,1,-1
180,150,van,941.5,632.5,2,-1
180,167,van,2102,694.5,2,-1
180,180,van,1989,795.5,2,-1
180,184,van,1317.5,738,2,-1
181,7,van,844,736,2,-1
181,58,van,1894,742,2,-1
181,149,van,349.5,997.5,1,-1
181,150,van,932.5,632,2,-1
181,167,van,2097,693,2,-1
181,180,van,1984.5,794,2,-1
181,184,van,1312.5,737.5,2,-1
182,7,van,835.5,735.5,2,-1
182,58,van,1889,741,2,-1
182,149,van,362,997,1,-1
182,150,van,923.5,632,2,-1
182,167,van,2090.5,692.5,2,-1
182,180,van,1980.5,793.5,2,-1
183,7,van,828.5,735.5,2,-1
183,58,van,1883.5,742,2,-1
183,149,van,371.5,996,1,-1
183,150,van,916,631.5,2,-1
183,167,van,2087,692.5,2,-1
183,180,van,1978.5,793.5,2,-1
184,7,van,822,735,2,-1
184,58,van,1875.5,741,2,-1
184,149,van,381.5,997.5,1,-1
184,150,van,906,631.5,2,-1
184,167,van,2082.5,693,2,-1
184,180,van,1976.5,794.5,2,-1
185,7,van,816.5,735.5,2,-1
185,58,van,1869.5,741,2,-1
185,149,van,392.5,998.5,1,-1
185,150,van,896.5,633.5,2,-1
185,167,van,2077,692,2,-1
185,180,van,1973.5,796,2,-1
186,7,van,807,735,2,-1
186,58,van,1864,741.5,2,-1
186,149,van,403,998.5,1,-1
186,150,van,887.5,633.5,2,-1
186,167,van,2075,692.5,2,-1
186,180,van,1970,796,2,-1
187,58,van,1859,742,2,-1
187,149,van,413.5,997,1,-1
187,150,van,879,632.5,2,-1
187,167,van,2071,693,2,-1
187,180,van,1966.5,796,2,-1
188,58,van,1854.5,742,2,-1
188,149,van,425,996.5,1,-1
188,150,van,870.5,631,2,-1
188,167,van,2065,691.5,2,-1
188,180,van,1963.5,796.5,2,-1
189,58,van,1849.5,742.5,2,-1
189,149,van,434.5,995.5,1,-1
189,150,van,861.5,631,2,-1
189,167,van,2063.5,692,2,-1
189,180,van,1961.5,797,2,-1
190,58,van,1843.5,742.5,2,-1
190,149,van,445,996.5,1,-1
190,150,van,853,630.5,2,-1
190,167,van,2056.5,690,2,-1
190,180,van,1959.5,797.5,2,-1
191,58,van,1838,742.5,2,-1
191,149,van,456,998,1,-1
191,150,van,843.5,630.5,2,-1
191,167,van,2049.5,690.5,2,-1
191,180,van,1957,797.5,2,-1
192,58,van,1832,742,2,-1
192,149,van,469,998.5,1,-1
192,150,van,834,631,2,-1
192,167,van,2042,692.5,2,-1
192,180,van,1953,798,2,-1
192,203,van,1224,739,2,-1
193,58,van,1825,742,2,-1
193,149,van,479.5,997.5,1,-1
193,150,van,823.5,631.5,2,-1
193,167,van,2035.5,692,2,-1
193,180,van,1948,798,2,-1
193,203,van,1220.5,739.5,2,-1
194,58,van,1819.5,742.5,2,-1
194,149,van,489,997,1,-1
194,150,van,815,631.5,2,-1
194,167,van,2030,691,2,-1
194,180,van,1944.5,798.5,2,-1
195,58,van,1813.5,742,2,-1
195,149,van,500,998,1,-1
195,150,van,806,630,2,-1
195,167,van,2027.5,693,2,-1
195,180,van,1941.5,799,2,-1
196,58,van,1807.5,742.5,2,-1
196,149,van,508.5,999,1,-1
196,167,van,2021.5,694,2,-1
197,58,van,1801.5,742.5,2,-1
197,149,van,519,998,1,-1
197,167,van,2016.5,693,2,-1
198,58,van,1797.5,742.5,2,-1
198,149,van,532.5,998,1,-1
198,167,van,2011.5,693,2,-1
199,58,van,1792,743.5,2,-1
199,149,van,543,998,1,-1
199,167,van,2003.5,694,2,-1
200,58,van,1786,744.5,2,-1
200,149,van,553.5,998.5,1,-1
200,167,van,1997,694,2,-1
201,58,van,1781,743,2,-1
201,149,van,563.5,997.5,1,-1
201,167,van,1991.5,693.5,2,-1
202,58,van,1774,743,2,-1
202,149,van,572.5,997.5,1,-1
202,167,van,1987.5,693.5,2,-1
202,213,truck,890.5,685.5,2,-1
203,58,van,1768.5,743,2,-1
203,149,van,582.5,997,1,-1
203,167,van,1985,693.5,2,-1
203,213,truck,884.5,685.5,2,-1
204,58,van,1763,743.5,2,-1
204,149,van,593,997.5,1,-1
204,167,van,1980,694,2,-1
204,213,truck,880.5,685.5,2,-1
205,58,van,1757.5,743.5,2,-1
205,149,van,604,998,1,-1
205,167,van,1972,693.5,2,-1
206,58,van,1753,743,2,-1
206,149,van,615.5,997,1,-1
206,167,van,1966,693.5,2,-1
207,58,van,1746.5,742.5,2,-1
207,149,van,626,997,1,-1
207,167,van,1960.5,694,2,-1
208,58,van,1738.5,742.5,2,-1
208,149,van,636,997,1,-1
208,167,van,1957.5,694,2,-1
208,220,truck,851.5,685.5,2,-1
209,58,van,1733.5,742.5,2,-1
209,149,van,647,997.5,1,-1
209,167,van,1953.5,692,2,-1
209,220,truck,849,685,2,-1
210,58,van,1727.5,742.5,2,-1
210,149,van,656.5,998,1,-1
210,167,van,1948,691,2,-1
211,58,van,1721.5,742.5,2,-1
211,149,van,666.5,998.5,1,-1
211,167,van,1943.5,693,2,-1
212,58,van,1718.5,743,2,-1
212,149,van,677.5,999,1,-1
212,167,van,1939,694.5,2,-1
212,226,truck,824.5,685.5,2,-1
213,58,van,1713,744,2,-1
213,149,van,688,999,1,-1
213,167,van,1933,692.5,2,-1
213,226,truck,818.5,685,2,-1
213,230,van,1056.5,738.5,2,-1
214,58,van,1707.5,743,2,-1
214,149,van,699,998.5,1,-1
214,167,van,1928,692,2,-1
214,226,truck,815,684.5,2,-1
214,230,van,1048,738.5,2,-1
215,58,van,1703,743.5,2,-1
215,149,van,708,999.5,1,-1
215,167,van,1922,692.5,2,-1
215,230,van,1041.5,737.5,2,-1
216,58,van,1697,745,2,-1
216,149,van,719,999,1,-1
216,167,van,1916,694,2,-1
216,230,van,1035.5,738,2,-1
217,58,van,1690.5,744.5,2,-1
217,149,van,730.5,999,1,-1
217,167,van,1909.5,694.5,2,-1
217,230,van,1029,738,2,-1
218,58,van,1685.5,744,2,-1
218,149,van,741.5,999.5,1,-1
218,167,van,1905,693.5,2,-1
219,58,van,1678.5,744.5,2,-1
219,149,van,753.5,1000,1,-1
219,167,van,1899.5,693,2,-1
220,58,van,1671.5,744,2,-1
220,149,van,763.5,1000.5,1,-1
220,167,van,1896,691,2,-1
221,58,van,1665,744,2,-1
221,149,van,772.5,1000.5,1,-1
221,167,van,1892,692,2,-1
221,241,van,997,738,2,-1
222,58,van,1659,744,2,-1
222,149,van,783.5,1001.5,1,-1
222,167,van,1885.5,692.5,2,-1
222,241,van,988.5,736.5,2,-1
223,58,van,1653.5,744.5,2,-1
223,149,van,792.5,1002,1,-1
223,167,van,1880,692.5,2,-1
223,241,van,979.5,735.5,2,-1
224,58,van,1647,744,2,-1
224,149,van,806,1002.5,1,-1
224,167,van,1874,692.5,2,-1
224,241,van,971.5,735,2,-1
225,58,van,1641,743.5,2,-1
225,149,van,817.5,1003.5,1,-1
225,167,van,1868,692,2,-1
225,241,van,965.5,735.5,2,-1
226,58,van,1635.5,743,2,-1
226,149,van,828.5,1003.5,1,-1
226,167,van,1862.5,690,2,-1
226,241,van,957,735.5,2,-1
227,58,van,1632.5,743.5,2,-1
227,149,van,838,1002.5,1,-1
227,167,van,1859,692,2,-1
227,241,van,948.5,737,2,-1
228,58,van,1628,743.5,2,-1
228,149,van,848,1002,1,-1
228,167,van,1853,691.5,2,-1
228,241,van,942,737.5,2,-1
229,58,van,1621.5,743.5,2,-1
229,149,van,858,1002,1,-1
229,167,van,1846.5,690.5,2,-1
229,228,van,985,600.5,2,-1
229,241,van,933.5,737.5,2,-1
230,58,van,1615,742.5,2,-1
230,149,van,870,1001.5,1,-1
230,167,van,1840,690,2,-1
230,228,van,984,600.5,2,-1
230,241,van,925,737,2,-1
231,58,van,1608.5,742.5,2,-1
231,149,van,881.5,1001,1,-1
231,167,van,1835,690,2,-1
231,228,van,981.5,602,2,-1
231,241,van,917,736.5,2,-1
232,58,van,1601.5,742.5,2,-1
232,149,van,892,1001,1,-1
232,167,van,1829,690,2,-1
232,228,van,978,603,2,-1
232,241,van,909,735.5,2,-1
233,58,van,1596,743.5,2,-1
233,149,van,903,1002.5,1,-1
233,167,van,1822.5,690,2,-1
233,228,van,975,604.5,2,-1
233,241,van,901.5,736,2,-1
234,58,van,1589,745,2,-1
234,149,van,913.5,1003,1,-1
234,167,van,1818,690.5,2,-1
234,228,van,972,606.5,2,-1
234,241,van,893.5,735,2,-1
235,58,van,1583.5,745.5,2,-1
235,149,van,924,1003,1,-1
235,167,van,1815,689.5,2,-1
235,228,van,970.5,608,2,-1
235,241,van,886.5,735.5,2,-1
236,58,van,1577.5,743.5,2,-1
236,149,van,937,1002.5,1,-1
236,167,van,1809.5,689.5,2,-1
236,228,van,967,609.5,2,-1
236,241,van,879,735.5,2,-1
237,58,van,1572,743,2,-1
237,149,van,949.5,1003.5,1,-1
237,167,van,1803.5,690,2,-1
237,228,van,963.5,612,2,-1
237,241,van,872.5,736,2,-1
238,58,van,1567,742,2,-1
238,149,van,959,1003,1,-1
238,167,van,1801,688.5,2,-1
238,228,van,960.5,614,2,-1
238,241,van,864,736,2,-1
